"id","uid","date","Intention to Use 1","Perceived Usefulness 4","Perceived Ease of Use 2","Trust","Sex","Age","Aviophobia","Driving Frequency","Playing Hours","VR Playing Frequency"
"3666","ad87a1a56f3e41fda2f855d1ef9f17a4","2019-07-14 15:10:12","100","50","88","0","weiblich","67","0","5","35","mehr als 10 mal"
"3667","038170e892074a349f566c738ba873b5","2019-07-14 15:11:55","100","100","100","100","intersex","77","1","78","99","mehr als 10 mal"
"3668","0b75b7d575b74c88a530cebf90a7aeab","2019-07-14 15:15:13","72","100","100","90","männlich","16","0","0","3","unter 10"
"3669","a73f82e083464db091b7cffafb85a12d","2019-07-14 15:16:19","100","100","100","100","männlich","99","1","91","12","Noch nie"
"3670","e33e3f2b703645cab2a0c5383c149fb1","2019-07-14 15:17:15","100","100","100","100","keine Angabe","12","1","21","12","Noch nie"
"3671","b9bc4ad5defd4926a88b02593d517fb4","2019-07-14 15:19:05","100","100","100","100","männlich","12","1","12","13","Noch nie"
"3672","51b3707505914b049bbfe89e5721eb6d","2019-07-14 15:20:06","100","100","100","100","männlich","13","1","13","13","Noch nie"
"3673","51b3707505914b049bbfe89e5721eb6d","2019-07-14 15:20:30","77","91","92","91","männlich","36","0","18","0","Noch nie"
"3674","d12649668a624d85add0f11170855cc0","2019-07-14 15:21:41","100","100","100","65","weiblich","11","0","0","18","unter 10"
"3675","f8265fa73fad49d18178558efa404dce","2019-07-14 15:30:38","0","100","100","100","männlich","12","1","43","67","Noch nie"
"3676","4c7adebca7c24a7eb7a5af372c7d6bd3","2019-07-14 15:31:06","100","100","100","100","weiblich","40","1","22","0","Noch nie"
"3677","e261f97ab519486c94cf52dab8d22dd3","2019-07-14 15:32:36","100","50","50","100","männlich","12","0","0","10","mehr als 10 mal"
"3678","c3252bfa191c4f1689c17c9c3ab491dd","2019-07-14 15:35:52","100","100","60","100","männlich","9","0","0","1","Noch nie"
"3679","eaade0e2337549d58c450f272e542787","2019-07-14 15:36:29","100","100","100","100","männlich","13","0","13","14","unter 10"
"3680","f7edc7bc0def4828b24b48336e130df9","2019-07-14 15:37:30","0","13","71","21","weiblich","41","0","22","0","Noch nie"
"3681","0dc059d3d7fe438c96a9203839e34534","2019-07-14 15:40:03","50","50","50","50","männlich","64","0","8","6","Noch nie"
"3682","eb4679fdf06746d0a3b902064e6a4f54","2019-07-14 15:41:39","22","50","22","20","weiblich","43","1","25","0","Ein mal"
"3683","02a1d574963e463eb50e67ddf58e6661","2019-07-14 15:42:08","65","50","65","100","weiblich","12","0","0","0","Ein mal"
"3684","772c65f7705e46baa7e074e68561b518","2019-07-14 15:43:58","50","50","50","50","männlich","10","0","5","6","Noch nie"
"3685","9d043a70810e4c34901226dc04bbdef2","2019-07-14 15:45:49","100","91","50","75","weiblich","10","0","0","1","Noch nie"
"3686","ff741986980143c0b7750f464c1db4d6","2019-07-14 15:46:12","74","100","100","50","weiblich","38","1","0","10","Ein mal"
"3687","020e450dbbd547acafa1a9a85f3248d8","2019-07-14 15:49:13","11","100","25","90","männlich","58","0","40","0","Ein mal"
"3688","93d1910b0bad429691146cb30b99ac3e","2019-07-14 15:50:00","0","50","0","0","männlich","10","0","5","4","Ein mal"
"3689","568ab7cd53d94f2cbbbbfd19383cec6c","2019-07-14 15:51:15","40","100","100","80","männlich","14","0","0","17","mehr als 10 mal"
"3690","55918b4a425d4cfab4b0aab10e5fe7e9","2019-07-14 15:51:50","100","80","81","100","männlich","13","0","0","23","unter 10"
"3691","b8cc8740b53343bda3dd07275209a2a2","2019-07-14 15:54:11","75","75","83","68","männlich","9","0","0","6","Noch nie"
"3692","ca3398139fae49e4a9107960d345068e","2019-07-14 15:54:39","100","100","24","100","weiblich","12","0","0","21","unter 10"
"3693","fcc028b856df4d21bbcc5a089accc9c9","2019-07-14 16:07:24","96","95","78","84","männlich","12","0","0","38","mehr als 10 mal"
"3694","a9d87ecf9c7e459c94f9f261d54b73e8","2019-07-14 16:08:53","54","86","100","100","männlich","11","0","0","20","unter 10"
"3695","a5d4569435ef4f24a2a10eca0fd37d05","2019-07-14 16:11:26","100","100","100","100","männlich","10","0","0","10","Noch nie"
"3696","301fa015592e4948b7188638c303d6d6","2019-07-14 16:14:39","100","86","92","50","männlich","38","1","20","0","Noch nie"
"3697","578e9d413f5b40c9afbdfc185cb90e65","2019-07-14 16:17:01","91","50","71","32","weiblich","33","0","10","0","Ein mal"
"3698","281ed575d2b54813bb007318f9247dfb","2019-07-14 16:18:27","10","0","100","77","männlich","10","0","0","31","unter 10"
"3699","78751a691761419b84d782db00515a16","2019-07-14 16:20:17","100","90","90","100","männlich","10","0","0","14","mehr als 10 mal"
"3700","d6156622b63243419297d58d90f438be","2019-07-14 16:20:21","96","100","89","100","männlich","12","1","0","14","unter 10"
"3701","c6f4a67576804bcfa19b98734c8762b4","2019-07-14 16:22:21","100","100","100","100","männlich","13","0","0","0","Ein mal"
"3702","079eef768a354df5b4e5de6dea822d99","2019-07-14 16:22:46","60","100","95","40","männlich","13","0","0","8","mehr als 10 mal"
"3703","ebf79eecd45c44d6983fe6a1293e07f7","2019-07-14 16:25:19","100","80","100","100","weiblich","11","0","0","4","mehr als 10 mal"
"3704","1052076cdae04cf78b4e75682b68df82","2019-07-14 16:25:41","50","76","50","88","männlich","9","0","0","3","Noch nie"
"3705","dd968e183a054d38a784fdcc197ef654","2019-07-14 16:27:43","75","90","70","50","weiblich","46","0","28","0","Noch nie"
"3706","96148a76d05c45f5bdbdf2bd2e46cd62","2019-07-14 16:30:33","50","31","50","81","männlich","49","0","40","0","unter 10"
"3707","3fdd4fd8ba434cbdb591d20bbaae1869","2019-07-14 16:32:11","100","85","92","85","männlich","50","0","30","0","unter 10"
"3708","6ecd426ae4f8424795fb5414cbc275ba","2019-07-14 16:33:49","28","100","50","50","männlich","46","0","30","0","unter 10"
"3709","1d922ecdca954bb8ad910264fcac2c60","2019-07-14 16:40:38","50","73","50","85","männlich","48","0","30","0","unter 10"
"3710","6289768dd2844dc38097d122978585c1","2019-07-14 16:41:49","27","38","31","50","weiblich","62","0","35","0","Noch nie"
"3711","2c63e431d3854cb29d85078b236cd368","2019-07-14 16:44:21","100","100","100","87","männlich","8","0","0","2","Noch nie"
"3712","318a1db427f941bc9dab5d31426ba56e","2019-07-14 16:50:20","61","73","64","50","männlich","14","0","0","1","unter 10"
"3713","5fe6070ea7924975a64db7ef8ca88d73","2019-07-14 16:51:48","74","91","75","81","männlich","49","0","20","1","unter 10"
"3714","91ae563b279e4023b847e1922563745b","2019-07-14 16:59:19","74","87","67","75","männlich","49","0","32","0","unter 10"
"3715","d7648c4163f7432d959fc6c562ff4b74","2019-07-14 17:05:11","90","95","65","65","männlich","11","0","0","6","Ein mal"
"3716","139d2b6829ff4b57b4b7a274ba48d097","2019-07-14 17:07:20","50","50","50","76","männlich","54","0","30","0","unter 10"
"3717","d0a03454386f4dd2a8c163fd394f58fa","2019-07-14 17:08:10","35","61","70","50","weiblich","39","0","20","5","unter 10"
"3718","e8a48ea5403645cb8c8b09d428aaf837","2019-07-14 17:14:11","0","92","100","0","männlich","10","0","0","5","mehr als 10 mal"
"3719","4acf60df6a9c42dbb227359a6563f4be","2019-07-14 17:15:00","100","100","100","100","männlich","38","0","20","2","mehr als 10 mal"
"3720","9c87838ec22a4317bdfec62dbda8c914","2019-07-14 17:16:24","73","79","75","50","männlich","43","0","25","4","mehr als 10 mal"
"3721","79560a1541804835bc01000bf54d839f","2019-07-14 17:18:06","34","50","40","36","männlich","49","0","30","0","Ein mal"
"3722","a5b66f5c544049bd946e6422f828048e","2019-07-14 17:20:15","74","80","50","75","männlich","17","0","0","10","unter 10"
"3723","d5ec173e3a81430baf461eacd57b788f","2019-07-14 17:20:21","5","25","51","6","männlich","11","0","0","10","Ein mal"
"3724","ce8bd5f564324b928fb57208d4fcafef","2019-07-14 17:23:22","90","50","100","100","männlich","51","0","30","0","Noch nie"
"3725","1cea1f33267c4c668b97d100a2bc57cc","2019-07-14 17:23:34","31","67","37","24","weiblich","46","0","20","0","Noch nie"
"3726","615322e10aaf42ec97d95aa8e785bf5f","2019-07-14 17:25:22","100","90","100","100","männlich","10","0","0","0","Noch nie"
"3727","27e2add1ae4641389b61f3f3fd76793a","2019-07-14 17:26:10","22","50","71","16","männlich","28","0","10","0","unter 10"
"3728","209dec0ef52a4557961732cd1155d2e0","2019-07-14 17:28:33","0","0","50","50","keine Angabe","87","0","12","0","Noch nie"
"3729","9f289faf031646509cbdf997d5e93c23","2019-07-14 17:30:03","0","78","30","100","männlich","12","0","0","1","unter 10"
"3730","f8478f5d7b6b455a8d34374e85e6fc91","2019-07-14 17:33:00","63","59","66","30","weiblich","13","0","0","0","Noch nie"
"3731","b542afe00e3144318366d4cea9f16471","2019-07-14 17:36:39","65","85","70","40","männlich","23","0","6","8","Ein mal"
"3732","fdd560789ec54f39bba63dd27caeb90b","2019-07-14 17:38:03","76","100","87","25","weiblich","41","0","22","0","Noch nie"
"3733","274491ab62f04d84a45fd4370e4b8839","2019-07-14 17:40:32","100","100","100","100","weiblich","23","0","6","0","Ein mal"
"3734","9b8ff15e40854f3394bd282c86b57d8a","2019-07-14 17:41:05","100","100","100","100","männlich","26","1","0","1","Noch nie"
"3735","b63326f21750477ca111f9f750cee859","2019-07-14 17:41:21","62","60","66","68","weiblich","26","0","9","0","Ein mal"
"3736","9dd505aa68be46cd80649fdc306c7266","2019-07-14 17:43:19","70","88","61","100","männlich","12","0","0","5","unter 10"
"3737","a283867d16fa4dfc9682324438bc992b","2019-07-14 17:48:53","100","100","100","79","männlich","53","0","35","0","unter 10"
"3738","fec201d07fb7402b91126ac38af2faaf","2019-07-14 17:51:58","50","91","82","90","männlich","16","0","0","18","Ein mal"
"3739","feee5780e3b84ae7a9fcddeedbe41655","2019-07-14 17:52:20","100","50","80","88","männlich","9","0","0","7","unter 10"
"3740","63f93cf4b9d945ec93396b012042d13b","2019-07-14 17:56:25","0","100","0","0","keine Angabe","60","1","1","7","Noch nie"
"3741","63f93cf4b9d945ec93396b012042d13b","2019-07-14 17:56:28","50","50","50","50","männlich","10","0","0","0","mehr als 10 mal"
"3742","7b0f5019683b451d8651d35d2acd5c1d","2019-07-14 17:57:52","57","77","43","30","männlich","41","0","23","1","mehr als 10 mal"
"3743","ef00e3d24a96408285b00fe650b580b5","2019-07-14 17:58:58","50","50","50","50","intersex","10","1","0","2","mehr als 10 mal"
"3744","b87b2c4fc52948d49ecaaf89073530e6","2019-07-14 18:04:38","31","41","50","50","männlich","10","0","0","0","mehr als 10 mal"
"3745","ef59cc018ea0412a9af62c3a8f3e7c5b","2019-07-14 18:05:53","0","71","25","0","männlich","30","0","12","0","Ein mal"
"3746","25cd44066ac44771b4dc4f9376793749","2019-07-14 18:10:32","100","79","50","20","männlich","35","0","17","15","unter 10"
"3747","022357f3e4a14e99a263ca1f91ae5167","2019-07-14 18:11:04","100","100","100","100","weiblich","8","0","0","1","Noch nie"
"3748","dd028372855246d6823241bc67b3f071","2019-07-14 18:12:30","0","0","0","50","männlich","41","0","23","0","unter 10"
"3749","8d9b89cd11ad49e88b6809c3440a9b32","2019-07-14 18:14:53","12","63","37","31","männlich","32","0","14","0","Ein mal"
"3750","fd82c84addc64e41ae789816819ae049","2019-07-14 18:15:19","100","100","88","100","männlich","43","0","25","0","Noch nie"
"3751","be2ac7347ce84cddbef11eb665fe308b","2019-07-14 18:17:44","75","80","74","100","weiblich","41","0","23","0","Noch nie"
"3752","ccdc2a8a704c4a049ad398ff2cb303e8","2019-07-14 18:20:40","57","65","64","74","männlich","12","0","0","12","mehr als 10 mal"
"3753","d75154efaebb410994b63441814aae6f","2019-07-14 18:23:22","83","100","88","77","weiblich","10","1","10","5","mehr als 10 mal"
"3754","823bc5177f154c7a9837b2bddcef156e","2019-07-14 18:28:08","100","100","100","100","männlich","43","0","25","0","Ein mal"
"3755","7da8e63984564d978cba35f219168ebf","2019-07-14 18:28:26","75","50","100","24","weiblich","53","0","30","0","Ein mal"
"3756","227d715b4f9b425bb3c1787c0a02af8c","2019-07-14 18:32:00","18","60","83","50","keine Angabe","10","0","0","10","Noch nie"
"3757","b2a681f15985431db858176ff1f0619b","2019-07-14 18:35:42","50","80","50","100","weiblich","14","1","0","0","Ein mal"
"3758","bdd52e4877b04362b1893f4daf925c81","2019-07-14 18:36:31","62","50","50","50","weiblich","20","0","1","0","unter 10"
"3759","c7cbb0a95b6c4aa3846f012aaf8316f9","2019-07-14 18:39:15","75","50","50","60","männlich","11","0","0","10","Noch nie"
"3760","c3e293defd8b442a8fdaaf171aa2aa38","2019-07-14 18:42:00","25","25","29","23","männlich","48","0","25","1","unter 10"
"3761","2656601f0e1e45948ed569643c0e33bb","2019-07-14 18:43:01","40","55","92","70","männlich","13","0","0","15","unter 10"
"3762","3bbd73cd4c6a45b1b0545f6838c083a7","2019-07-14 18:45:15","72","88","19","10","weiblich","42","0","24","0","Noch nie"
"3763","d1759e9bd15649e6ac3028e3a4f6f750","2019-07-14 18:46:38","10","72","90","50","männlich","26","0","9","6","Ein mal"
"3764","53fb3c2cf86e4c77b96777ff1a0d267f","2019-07-14 18:50:09","100","100","100","80","männlich","8","0","7","8","mehr als 10 mal"
"3765","8ba638c5ad2a46d9933442f3e2b41c6b","2019-07-14 18:51:38","50","100","100","80","männlich","8","0","7","8","mehr als 10 mal"
"3766","c7fd88a5e7f442d9b53abf08383b9e69","2019-07-14 18:54:44","0","20","19","31","weiblich","21","0","3","0","unter 10"
"3767","777ec280c0bd470599af94629ea73f2b","2019-07-14 18:56:24","100","93","90","100","männlich","24","0","8","1","unter 10"
"3768","cdcd0ee7b8574246ba2f58152db8d3b3","2019-07-14 18:58:43","65","74","50","36","männlich","55","0","39","0","Noch nie"
"3769","967fb46dcfac4cdd8e76e2d25b6bc0de","2019-07-14 18:58:49","50","80","80","70","männlich","16","0","0","20","mehr als 10 mal"
"3770","ea2191b1c4fe4349b0a5c96afe482d94","2019-07-15 13:19:46","50","90","100","83","weiblich","54","1","0","0","unter 10"
"3771","89fbb25e9fe047deaf146861df47d6b3","2019-07-15 13:25:56","92","71","94","92","weiblich","54","1","0","0","unter 10"
"3772","681472eb61f54535bddc7cde2c4148b6","2019-07-15 13:37:26","20","20","20","50","männlich","69","0","45","0","Noch nie"
"3773","a23d6f37b1a6461191ef9f0c7cc856fb","2019-07-15 14:16:48","25","50","55","15","männlich","14","1","1","40","Noch nie"
"3774","587d357f3e41459e92c6ec90579744c9","2019-07-15 14:36:47","100","81","100","100","männlich","17","0","0","8","unter 10"
"3775","38fb35cb529348838abd5725463ff9a5","2019-07-15 14:40:30","64","75","70","58","männlich","18","0","0","20","unter 10"
"3776","b38f43c8972a4e46875c7719d97ec2fb","2019-07-15 14:42:22","100","100","100","100","weiblich","18","1","0","0","Noch nie"
"3777","2e95253cded246c3988ba433b3030bf0","2019-07-15 14:45:21","100","99","73","74","männlich","47","0","27","0","Noch nie"
"3778","70495751c5f048c1b2e40b256bba04fc","2019-07-15 14:46:18","100","100","100","80","männlich","12","0","0","2","Ein mal"
"3779","a3223ea752ae4e3ab420259dbf8d178c","2019-07-15 14:57:20","100","100","100","100","männlich","17","0","0","56","Ein mal"
"3780","6ce757bce7714658bf9e264d0629cc68","2019-07-15 15:05:19","0","0","70","0","männlich","16","0","0","88","Ein mal"
"3781","4bcd254446a64452beaeb380c30ae502","2019-07-15 15:13:49","78","74","79","39","weiblich","19","0","2","2","unter 10"
"3782","c948992d7f8d48dba025d97bef42eda1","2019-07-15 15:25:52","50","100","8","86","weiblich","11","0","0","0","Noch nie"
"3783","604b96e35d564cef8338936e1af596e6","2019-07-15 15:31:29","43","36","59","86","männlich","80","0","60","0","Ein mal"
"3784","8c8bb9edca884beab01aea6f280f0b15","2019-07-15 15:34:14","50","69","50","90","weiblich","42","1","24","0","Ein mal"
"3785","e631f7fa6d28487fa7e7cc3a3390331a","2019-07-15 15:48:33","100","100","100","100","männlich","45","1","27","0","Ein mal"
"3786","9e7f46c27f4944e0a9ffc124cb621a79","2019-07-15 16:29:57","29","50","99","100","weiblich","11","0","0","0","Noch nie"
"3787","e533c025570046eea8b38c1d414584da","2019-07-15 16:32:11","100","99","95","95","weiblich","48","0","30","0","Noch nie"
"3788","114ee09d52dc4472aee040a4df8e27c1","2019-07-15 17:11:50","50","50","50","90","männlich","28","0","10","0","Noch nie"
"3789","fb2915f9a4d948938ef2e0368af9a806","2019-07-15 17:21:32","91","30","60","50","männlich","25","0","35","23","Noch nie"
"3790","5f02350693ca4fb7a8274e3297dc947a","2019-07-15 17:45:27","0","100","51","100","intersex","0","0","0","99","Noch nie"
"3791","6473566a24fa43ada0b698af63b8d78b","2019-07-15 17:46:48","100","47","100","0","keine Angabe","99","1","99","1","mehr als 10 mal"
"3792","c000b58d17564573a3bdf0a79610dbc4","2019-07-15 17:55:49","0","0","0","0","intersex","0","0","99","99","mehr als 10 mal"
"3793","d25048b7314f4f39bdd96842b744f590","2019-07-15 18:04:47","50","50","50","24","weiblich","21","0","1","0","Ein mal"
"3794","2db496e2f7d24d3e9953b38696f731f6","2019-07-15 18:08:54","54","68","85","91","weiblich","16","1","0","12","Noch nie"
"3795","5f04cddefbd445c5a0d2bb338dc13358","2019-07-15 18:11:36","100","100","100","100","männlich","10","0","0","1","unter 10"
"3796","71a833918c3d44ff9684959ac38e5398","2019-07-15 18:13:28","61","71","58","42","männlich","40","0","22","1","unter 10"
"3797","d4979a172ba34bf195ae251fef97d6cb","2019-07-15 18:18:46","75","100","61","95","weiblich","13","0","0","10","Ein mal"
"3798","4dad8ddffdd749d59e79ca6c9be2de7f","2019-07-15 18:20:15","90","50","90","88","weiblich","30","0","3","0","unter 10"
"3799","79741460405349beb89c6b627fe63c15","2019-07-15 18:26:40","100","78","100","66","männlich","41","0","13","4","Noch nie"
"3800","f085b218ca73458d826684384acc3955","2019-07-15 18:28:43","66","92","74","86","weiblich","36","0","18","20","unter 10"
"3801","8caab81342b54f8fb336bba7d4b6d4fd","2019-07-15 18:34:53","50","85","80","100","weiblich","54","1","0","0","unter 10"
"3802","9f08312cd2ba4f11bd050ddd0ed2a6a0","2019-07-15 18:38:48","21","22","10","75","männlich","48","0","29","0","unter 10"
"3803","bc165cf2d3794306be3de0aad5c250e2","2019-07-15 18:43:03","50","78","21","32","männlich","57","0","39","10","Ein mal"
"3804","dc55084f50104439b7c9c0a77d2999fe","2019-07-15 18:46:00","32","24","6","12","männlich","43","0","20","0","Noch nie"
"3805","1f255ed064eb4f34ac02a927c6b6e16d","2019-07-16 10:29:53","100","100","85","100","männlich","10","0","0","1","unter 10"
"3806","a583d1a70e09471297de6e294cdac131","2019-07-16 10:33:48","18","50","13","20","weiblich","49","1","31","0","Noch nie"
"3807","0b6caf6bfaa54b009af83fa9882b7c89","2019-07-16 10:43:29","46","50","47","52","weiblich","23","1","0","4","Ein mal"
"3808","a0f4dbf4de84479f8b89500de8b60809","2019-07-16 10:50:01","100","76","25","100","männlich","11","0","0","5","Noch nie"
"3809","8703d21f6a924133a70baa6797562d5d","2019-07-16 11:00:02","0","52","100","100","weiblich","20","0","0","1","Ein mal"
"3810","dad926695bc540a8a5c2c785d071e432","2019-07-16 11:06:48","87","86","79","84","männlich","21","0","36","0","Noch nie"
"3811","dce4d7759f2f44e19cd066779c7d2f61","2019-07-16 11:07:37","84","81","87","77","männlich","56","0","36","0","Noch nie"
